5068,用了十几天感觉很好实用大气穿墙能力强
5069,比想象中的要大点不错
5070,京东配送很满意  速度很快  路由还没试  用的时候再看看吧
5071,我就是刷单的东西说了很好用你又不信
5073,很好很远的距离都很收到～
5075,物流非常给力 然后就是将开始用不到5小时 没出现啥毛病
5076,速度很快用着很好
5078,速度很快上午订的下午就到了
5079,京东送货速度秒杀其他所有的在线商城拆开包装没有任何破损马上就用上了按照说明书操作设置管理员密码无线网络名称和密码都挺容易的网速很正常只不过还没有试过远距离连接信号和网速怎么样待用过一段时间再来追加评价  说个缺点插上电源之后插头那儿一直有电流的声音还挺明显的不过离得远不影响正常使用
5080,还不错物流超给力一次愉快的购物
5082,方便好用安装快捷一直用tplink
5084,很不错快递也送得很快虽然看快递踪迹的时候发现还到广安市那边去了开个玩笑
5085,已经是第三个穿墙能力杠杠的
5086,不错很好的路由器下次需要我还来这里买
5088,路由器不错比实体店便宜好多性价比很高
5089,京东购物就是方便售后服务也快值得你购物
5090,好很好
5092,很不错  很满意
5093,用了还可以效果也比较好
5094,信号还行两个墙后信号少一格
5096,路由器还行物流快得没话说
5098,东西很好怎么里面没有跟电脑接的线呢
5099,还可以买第二个了
5100,东西很好物流速度很快
5102,速度很快很好
5103,不错啊挺好用的 大屏牌 可以信赖不错啊挺好用的 大屏牌 可以信赖
5105,弟弟说用的还不错 覆盖很大
5106,很好用信号很强性价比不错
5107,哈 哈哈哈哈哈哈和
5108,商品很好只是包装破损了总之还行吧
5110,包装完好 送货快
5111,可以用手机app管理是亮点
5112,外观好信号接收快网速也快用了这段时间总体感觉还不错
5114,很不错非常强大穿墙很好
5115,哈子
5118,超超超值 等考试啦
5119,一直信赖京东希望这次也同样如我期望的那样好用还没看到实体商品先好评
5122,很巴适满意&hellip&hellip
5123,一开始我并不了解这个东西的使用等安装上才发现只要接好几个结头那真是很简单
5124,价格便宜送货快
5125,经济实惠性价比高
5126,信号还不错设置界面没有以前的好
5127,商品很好快递速度很快满意
5129,一直用这款一直买京东的感觉的是真的还会继续买的
5130,信号满满的 性价比很高
5132,用过一个星期再来评的感觉挺好的tp的东西就是不错快递非常快
5133,够用
5134,很好家在用信号还行这个价格买到不错了
5135,略略略
5136,东西挺好物流非常快
5137,很好信号没话说赞
5139,真心不错好用实惠
5140,双11买的今天就收到了迫不及待装上就用了隔了两个房间手机信号还是满格真的不错不知道电脑玩游戏咋样用了再来评
5141,东西不错很好看速度比以前提升很多一直认这个牌子的很好
5142,用了好几天了信号跟强稳定相信京东快递给力
5144,这款路由器碉堡了从设置到完成有信号只需要15min简单易懂而且信号超强
5145,不孬
5146,东西不错送货速度很快京东自营一如既往的好
5147,功能强大同型号第二个了比小米效果好很多
5148,好货信号超强
5149,网速提高很快设置也很方便
5150,物流超快WiFi信号强
5151,京东自营值得信赖
5152,发货速度一流超好用外观设计很时尚厉害咯
5153,商品是真货信任京东物流快最好还是快递小哥服务好热情态度好我因下午有事要出去联系快递小哥能否先给我送来快递小哥爽快答应并很快送到感谢快递小哥
5156,哈哈哈哈哈哈哈哈
5157,不错不错不错不错不错不错不错不错不错不错不错不错不错不错
5160,一如既往得相信京东电子产品
5161,性价比高配送迅速
5164,不错家里用还行
5165,商品不错配送挺快头一天中午下单第二天中午就到了正在做饭赶紧去接快递
5167,信号很强很方便质量不错下次再来
5168,感觉还行信号不是想象的那么强
5170,跟以前100多买的一样啊
5171,信号还是一如既往的好
5172,下午下单第二天中午就到了使用了一周机器比较稳定
5174,TP出问题的概率还是比较低的性价比较高网络较稳定
5175,使用简单好用信号强
5176,帮朋友买的说还行挺快的
5177,这个品牌还行
5178,东西不错正品以后还会在京东买
5179,不知道是哪了原因 用感觉有点卡啊
5181,宝贝很好特意用了一段时间才来评价的 信号稳定不掉线不发热 即使在主卧洗手间里也一样有信号穿透力强路由器一直在买这个牌子
5183,不错买了很多
5184,信号比之前的150M好太多了总体来说还可以
5185,送货员5星
5186,信号很好穿墙效果也不错值得购买
5187,还可以吧就是不好设置先试试看
5188,很好比实体店便宜一点
5189,一如既往的好用
5191,帮同事买的路由器很好辐射面积也够用
5192,三杆的质量很好啊网速也涨了不少呢tp-link很棒啊
5195,已经用了一个多月总体来说是很不错的设置简单操作方便网络稳定颜色也很清新
5196,很满意   很好
5197,品质有保证已经购买过可以接受
5198,haohaohaoaho
5199,信号时强时弱不知道是不是它的问题
5200,挺好用的大品牌值得信赖
5201,好&hellip&hellip这是一个人的时候我的人生的孩子都有自己的生活方式&hellip&hellip一次又
5202,上午就送到了
5203,这款路由器很好用已经第三次购买了性价比高覆盖范围也大推荐
5204,挺好用的大牌
5205,买来囤货用暂时还没用希望好用先好评吧
5206,大品牌设置简单信号强赞赞赞
5207,信号很稳定外光很漂亮用料讲究做工一流价格很便宜
5208,信号挺好
5210,东西很好信号好
5211,挺好的小户型用效果不错网速较稳定
5214,东西还不错用着挺好物流也够快的京东还是比较有保障的至少我觉得配送站就在单位旁边儿很方便
5215,质量不错服务态度好快递服务好
5216,用着还行&hellip&hellip&hellip&hellip不错&hellip&hellip&hellip&hellip
5217,稳定信号很好品牌的值得信赖
5218,这是买的第二次了性能不错建议购买
5219,路由器还可以  外观不错今天刚刚用   也不知道质量好不好  以后再来评价
5220,给老妈买的嗯不是本人收的货没看到货的样子听说还可以
5221,网速太慢
5222,昨天下单今天上午已经到货京东就是速度
5223,外观还可以性能就一般隔一层楼信号就不是很好信号经常断线还自称是穿墙王
5224,还可以比较稳定不会掉线外观好看
5227,很不错   朋友推荐的这个牌子
5228,可以的
5229,很好 很快
5230,"速度还是蛮快的中午下单晚上就到了
["
5231,没有想象中的那么好用还赶不到先前我用的那两个耳朵的水星的速度
5233,信号覆盖很广穿墙强
5234,不错比家里原来一根天线的好用颜色也好看
5235,东西不错包装也可以快递速度快一直用这产品
5236,东西不错京东物流很快
5237,东西很好 送货速度快 服务好
5239,信号贼好
5240,送货速度真快快递员态度很好路由器回家就用了用起来网速稳定不掉线
5241,信号还可以物流快
5242,前后买了三个路由了还是信赖TP
5243,外观设计美观大方信号还可以
5246,总体感觉还可以
5247,买了好多个给自己给妈妈给朋友
5248,大品牌很好用
5249,外观漂亮功能强大很不错的选择
5250,没有掉线设置简单穿墙效果好穿透力强速度快外观漂亮没有天线信号好网络稳定
5251,颜色喜欢穿透能力强挺喜欢的
5252,信号强穿强流弊的不要不要的
5253,非常好用信号超级棒三个天线的就是不一样
5254,给力有力实用
5255,&ograveo可以可以可以呀
5256,大品牌就是不一样信号稳定很给力推荐购买你值得拥有
5258,东西看着还行还没用呢用过再评吧
5259,很好满意性价比高
5262,这路由器真不错  以前一直用这个牌子的路由器  下次有需要的  还会来买的
5263,用着还不错就是在安装时费了老大的劲有时会断网
5264,外表美观信号过墙很强有朋友需要还是介绍这个型号
5266,很好非常满意
5267,不错送货速度快用着也不错
5269,买了用挺久了信号挺好的
5270,还不错值得买
5272,好型号不错
5273,第三个路由器了
5274,快递很快、服务也不错
5275,不错呦
5276,买了好几次了好评
5277,东西不错我们信号强大房间隔着几面墙还能有不错的信号一般家庭够用了
5278,一直都用这个牌子路由器 很好 很稳定
5281,不错但期望值不要太高和300m的区别不是很大
5282,还好吧 有时候信号不是太好
5283,产品的信号能力好网路比较稳定
5284,东西很好很喜欢满分快递也很给力
5285,大品牌心里放心性价比不知道怎么样
5286,宣传成份夸大哦穿墙没有那么厉害隔了一堵墙有的地方信号就少一格了但是比用之前肯定好很多啦
5287,第三次买了非常好用
5288,东西不错五星快递员有电梯都不肯上楼给四星了
5290,服务可以
5291,好用而且比商场便宜好多好多
5292,感觉穿墙效果不是很好应该还买大点的
5293,感觉还可以具体的要交给时间检验
5294,很漂亮很快
5295,品质不错方便快捷
5296,刚到不一会快递速度很快摸索着安装上啦也设置好啦呵呵目前速度比之前快了不少似的继续期待
5298,就是配置网址经常登不上去
5299,太次了还不如原来用的 合计牌子挺好  刚用了一天 一会一掉线
5300,胡辣汤休息来咯好我自己二二
5301,买的第二个了质量不错就是价格有点高
5302,很不错物优价廉赞
5303,不错 网速嗖嗖地 喜欢 
5304,给宿舍买的用了好几个月挺好用的 主要是信号也还好 便宜
5305,还阔以吧
5306,经朋友介绍买的收到后东西真心的不错
5308,还行杠杠的
5309,给老公买的安装完后网速特别的快身边的朋友都用这个牌子的反响不错&hellip&hellip
5310,挺好的比较上档次信号还行
5312,网速挺好 设置里的功能很全比之前使用的强多了傻瓜式设置特别感谢快递小哥还先帮我我垫付
5313,一直是tp的用户家里都是tp没啥说的好
5314,其他的我不说就下单到收到货物12个小时还有谁
5315,有点问题
5316,一直用TP的产品设置方便一直用TP的产品设置方便一直用TP的产品设置方便
5317,送货速度没得说 一直都用这个牌子
5319,TP值得信赖
5320,还行穿墙效果不是特别好
5321,不满意超烂没信号
5322,信号强好用
5323,痛苦不不不他喇叭不不不不不不talk不把他他他他他他不不不不不不啊Sat
5324,东西很好   送货很快   服务周到    全五分东西很好   送货很快   服务周到    全五分东西很好   送货很快   服务周到    全五分东西很好   送货很快   服务周到    全五分
5325,经典都忘了是第几次帮人买了
5327,穿墙感觉不行客厅就没有信号了
5329,还不错 使用者先看看吧
5331,东西很好很强大哈哈哈哈哈哈
5332,必须5 上午下单下午就送到了
5333,很快捷速度很好
5334,一般把虽然三条线但是穿上能力一般
5335,网速现在还可以
5338,刚买还没测试
5339,TP-LINK的路由器一如既往地给力用了好几个了都不错
5340,好的好的好的好的好的
5341,可以的很棒
5342,对于京东的物流真是大爱
5343,满意、速度快而且稳定
5344,好用很赞建议大家买稳定多了
5345,好没使用用后再评
5346,差不多换没用
5347,价廉物美好用信号强
5348,更博用很好用高大上的东西好好好
5349,物流非常快
5350,刚到手正在使用感觉还可以
5351,已用不错
5352,京东速度好快昨早下单今天送到网速较快值得购买
5355,没收到货直接退货了不知道为什么还可以评价求解
5356,哈哈哈哈哈哈 买了第二个了 很好用
5357,质量杠杠的非常满意的一次网购
5358,服务到位
5359,用了一段时间才来的挺好的
5360,非常好 到货速度也很快
5361,垃圾两个月就坏了不能穿墙大家不要买
5363,买回来用了一段时间了真的很不错值得购买
5364,很好的一次购物体验不错
5365,效果真棒
5366,非常好 第二次购买
5367,在用速度还行四个人用差不多
5369,超级好用价格不贵
5370,刚手到还没有装
5371,很好买了好多个了很稳定
5372,京东一如既往的好
5374,信号很好很稳定嗯外观很漂亮老牌子值得信赖
5375,破玩意无线网上不去信号差死了我骂死这个**的
5377,可以就是有时候讯号不稳定
5378,大家都是没有网线的吗网线不是标配的吗
5379,价廉物美比智能路由简单好用信号不错
5380,还不错 新家买的 外形好看 而且每个房间都能用
5381,非常好已经用了很久了
5382,严肃的路由器可以用用
5383,ik0piik【】】【】
5385,很不错 很不错
5386,信号不稳定   距离也不远    一分价钱一分货
5388,外观不错 还没开始用
5389,物流真的超级快第二次购买这个了好评
5390,穿透力一般
5392,很好设置信号也行
5393,用着很不错信号比较稳定
5394,商品不错很好用
5395,信号很好 缺点是没办法挂墙上
5396,东西用着信号很好物流出了一点小插曲客服很愉快的给解决了
5397,不错可以好东西信号好
5398,TP品牌值得信赖用了很久了家里寝室都是用的TP网络传输很稳定后台路由器管理也很方便物流迅速京东值得信赖
5399,物流速度很快早上下单下午就到了回来迫不及待拿出来试了下网速还可以可能是学校网络太渣拿回家再试试应该会不错挺好的
5400,很好用信号也好
5401,不错比较满意
5402,TPLINK还不错还没有用看样子还行
5404,非常简单设置而信号强
5405,骨灰级看看风华绝代空间时间思考思考着幸福哦上课时间思考思考
5406,信号好价格也合适值得购买
5407,3333333333
5408,很好的东西
5409,还好吧主要是物流很快
5410,宝贝挺好的一收到货就迫不及待的拆开了很满意回到家后设置简单外观也很漂亮家人也很喜欢说很划算物流也太给力了一天的时间就大老远的送到我的手中了试问就算顺丰快递也没有京东快吧哈哈京东送货速度绝对一流很满意还有就是京东有退换无忧这项服务简直让买家没有任何后顾之忧了挺好的很满意快新年了顺便预祝大家新年快乐
5411,速度很快隔墙效果好
5412,传播速度快信息量大值得拥有
5413,包装挺简单的
5414,宝贝很给力
5417,家里店里买了好几个了
5419,正在用还不错
5420,e
5421,用了好几天了还不错
5422,商品很棒
5423,还可以信号挺好的
5424,可以远程控制不错
5426,挺好的好看好用满意
5427,5151515615515566666
5428,用了一段时间感觉还可以还算满意全五星吧
5429,用了一段时间挺不错的信号也好满意
5432,等了好久才有货不过速度还是可以还是值了
5433,个头小点儿更好
5435,TP-LINK 老牌子了速度很快京东速度快服务好
5436,比旧版好用的多不错~~
5437,信号很好给五颗星
5438,昨天刚安装上用着还不错
5439,物流很快比较满意
5440,实惠好用
5441,样子超级好看很精美操作简单公司用4个口正好~很有机械感速度快穿墙效果也不错哟~
5442,看到了非常满意
5443,还可以啊反正换了之后、手机无线网就不卡了
5444,还可以 
5445,好很好以前图便宜买了一个腾达的网速慢得不要不要的把网络运营商骂得不要不要的后台发现重启网速会快就怀疑是路由器问题买了这个舒心了
5446,送货很快  路由器我只信任这个品牌
5447,很快就收到了 信号很好
5448,很棒稳定
5450,京东就是快看着廷好用过后再来评
5451,很好物流很快也很喜欢
5452,产品很好送货很快下次还会来买
5453,建议放张说明书
5454,送货快方便
5455,快递很给力还没启用配置界面简单明了挺好的就看性能和信号了
5458,牌子速度快不错价格还可以
5459,还行凑合着用吧
5460,效果好
5461,还行嘛
5462,好用之前买过一个这是又买的
5463,物美价廉好东西值得购买物流很快
5465,没问题很满意
5467,产品很不错 信号很强 买了第二个了 物流也很快 相信京东
5469,挺好的下次还在这买
5471,暂时没发现什么问题
5473,东西收到了看起来还不错有待使用
5474,双11京东物流速度也是很准时这款无线穿墙比一般路由器要好
5475,用了一段时间还行没段过网穿墙不怎么理想
5477,快递给力好评
5478,以前买过一个不过信号不是很强
5479,还没有可以
5480,过年回家给爸妈买的好像挺好的赞一个
5483,手机设置很方便不用连接电脑操作了
5484,买了两个了 用着很好
5485,很好正品
5486,路由器还可以用着网络还可以不卡
5487,还没用用了再说款色很好
5488,&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip
5489,收到用了一段时间信号很强给个好评
5490,挺好用的效果还不错用着很方便信号比较强
5491,就这送货速度我只服京东不过还没看能不能中午回家试试
5493,哎哟  不错哟
5494,帮朋友买的朋友挺满意
5496,一直用这个挺好用价也便宜
5497,一直用这个
5498,用起来速度快外观看起来大气
5499,加上路由器如虎添翼贼好
5500,很好用设备信号挺好的三间房到哪都是满格信号安装也方便操作也简单赞
5501,还好吧比之前的信号好一点了
5503,"不错信号很强外观也很漂亮
推荐"
5504,产品给力服务好
5505,目前来看信号良好希望用过一段时间能继续保持
5506,还不错没想象中的强大
5508,包装完整不是二次包装的看到差评区说是二手货买时也很紧张但是在京东目前还没买到过别人退货的东东就再试试看结果也是完美的希望一直好运下去
5509,这个价格买到这样的商品不错不错
5510,还行～
5512,刚开始用信号还可以的没什么问题
5513,性能一般而且买了还没线
5515,不错买了两个
5516,在家用了几天了信号很一般和之前300M的差不多并且不稳定经常掉线一点都不值99
5518,喜欢京京东自营的 几乎东西都在京东买 因为送货快 质量有保证 退换货方便
5519,好非常非常满意
5521,用着还不错非尝容易安装值得购买
5522,东西很好就是包装太简陋最低起码也给套个袋子啊直接就用路由器的盒子就发过来了发货速度是非常快上午下单下午就到了快递速度值得赞
5523,用了一段时间东西还可以是正品已推荐朋友买网速也不错下次还会来
5525,质量不错送货速度相当快刚刚安装上相当好比我以前买的路由器好
5526,非常的稳定和畅通很喜欢
5529,&hellip&hellip
5530,外观漂亮实用性大性价比高
5531,送人的没用呢
5532,刚刚收到快递非常给力东西也很不错回家试用再继续追评
5534,东西真的超级好用快递小哥态度超级好
5536,一直买这款信号强到爆表也很耐用
5537,可以哦
5538,超级好用哦有访客模式
5540,就喜欢京东物流的速度 东西也很好
5541,此商品很好下次还买
5542,上网速度快快递师傅服务好很热情送货时间很早给力
5544,还不错包装完好物品完好
5545,好值得信赖
5546,宝贝很好用很美很实惠
5547,不错好看而且比较稳定色设置简单
5549,还好还好还好 还好还好还好
5550,已经第二次购买这一型号路由器了～相信京东的品牌颜色很漂亮第一次买的水蓝色由于需要再次购买还是一如既往选择TP-link
5554,拿到坏的换了还可以吧
5556,不错用了好几月了
5557,商品已经收到包装不错一直都在用
5558,信号挺强
5559,是不错
5561,好好用哦好好用哦好好用哦
5562,很好功能很强大
5563,功能强大
5565,马马虎虎
5566,挺好的信号不错可能是家里网是50M的偶尔网速不行
5567,用起来还可以吧马马虎虎
5568,不错信号很稳定很满意
5569,不错的路由器值得购买
5570,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
5571,一如既往的好推荐朋友买的
5572,物流很快产品很好用
5573,咯困么呕吐魔武天下
5574,已经买的第三个了用着不错大牌子
5575,东西非常不错已经使用上了
5576,买回来 还没用 看着不错 喜欢好评
5577,第二次买一如往昔还会光顾
5578,小巧方便网络稳定性能稳定穿透力强隔墙信号好没有掉线设置简单能穿两堵墙信号好
5579,很好用有时候会断网但是偶尔毕竟机器嘛需要注意
5583,效果好信号稳定不掉线
5584,不错的东东好
5586,质量很好一直是京东老顾客啦售后赞一个
5587,TP-LINK的品牌一直在使用值得信赖
5589,一如既往的给力已经买好几个了
5590,一般吧太远的地方还是连接不上
5591,还是tp的好之前买的华为总断线
5592,不错相信京东自营家用无线路由认准TP-LINK
5593,信号好安装也方便
5595,信号太弱
5596,感觉信号不太稳经常会卡
5597,实力胜于一切好用
5599,这个路由器不怎么好辣鸡老是断网
5600,总体感觉都挺好的准备以后都来这个店
5602,大品牌速度快物美价廉信赖京东
5603,第二次买好用
5607,111
5608,发货一如既往的速度送货服务员态度特别好满意
5609,不错宝贝质量很好
5610,不错 没有什么毛病
5611,也就那样吧大牌的低端不咋地
5612,发货快物流快第二天早上就到非常好用接收信号也非常好
5613,信号强度确实不够
5614,破坏力比较急几个家里
5616,一如既往的好五星好评信赖京东的品质
5618,整体来说要比之前的路由器信号稳定点不过穿透性还是不忍直视隔一道墙就少一格信号电脑还好点手机就不太行了
5619,一直用这个牌子的东西一直没出过什么岔子挺好
5620,挺好的挺好的挺好的啊
5621,京东送货速度就是快我11号下的单12号就到了给个好评
5624,很好物流也很快昨天买的今天就到了
5625,相当大气好用就是穿墙能力一般
5626,东西不错物流也快
5627,京东送货还是可以的
5628,这个牌子还是比较靠谱的样子也漂亮
5629,什么质量保证用了不到两个月就坏了手机直接就搜索不到它的存在这个1星是物流的
5630,不错不管是距离还是效果
5631,不错快递也很快
5632,东西很好用信号很强
5633,信号很强穿透力也足够颜色很高大上
5636,更新换代
5637,好已经买过三个了
5638,价格便宜速度又块很棒
5639,外观时尚家里面160平米的房子信号非常好即使在拐角的地方信号也可以性价比不错设置也简单
5641,给爸妈买的爸妈很满意
5642,很不错很漂亮物流也快相信京东
5643,不错不错质量很好包装也不错
5645,就是价格有点高买了几个了很不错
5646,路由器还不错看看寿命如何
5647,经典款无线wifi 买第二个了
5650,挺好用强度挺强的比以前快多了非常满意的发货也很快
5652,还不错京东速度蛮快的
5654,京东商城物流就是快
5655,用了一段时间才来评价挺好用的
5657,京东物流是真快用起来了蛮好
5659,大品牌 质量不错的说
5662,一般啦信号不好不知道是手机问题还是它的问题
5663,第二次买了快递给力
5664,很适合家庭用不过需要看看说明书如何安装
5666,很好用  过几天再买一个
5667,阔以
5669,不错 &macr&macr&rdquo
5670,信号比以前的强点总体来说还是满意的
5671,路由器还行物流包装不怎样
5672,挺不错的还没有用相信京东
5674,习惯好评
5675,3的得得得得得得得得得
5677,第二次购买寄回家里给父母安网用很不错蓝色也好看
5679,这是第三个了
5680,很好且快
5681,用后感觉非常快调试也很便捷物流也没的说下次还选择京东
5682,一如既往的牛掰
5683,速度快多了下载了APP一会就安装好了信号满格比之前的好用多之前经常掉网换了这个给力啦
5684,一直在京东购买很快很方便
5686,东西不错&hellip&hellip感觉挺好的发货也挺快的
5688,不错不错哈哈
5689,东西非常不错
5690,大牌子稳定
5692,很好很不错京东的货品值得买
5693,好用再买一个
5694,这个已经是第二次买了你董的
5697,东西信号不错这个价格还是可以
5698,路由器还不错第二次购买这个型号了
5699,很好  信号穿透极强
5701,帮朋友买的牌子货应该是信得过的
5702,发货快服务态度好期待耐用继续支持京东
5703,没抢到88的以为抢到了算了给新电视买个好点的路由器提示灯都没有了没办法判断那条线路故障或畅通
5704,上一个也在京东买的还不错 配送很快～服务到位
5705,买了没有用上现在宽带都是无线
5706,tp的质量不错比原来那个信号要强这一款非常经济适用
5707,网速不好可能跟路由器没关系
5709,家里和办公室都是用的这个
5710,速度挺快的感觉用起来还不错
5711,物流不是一般的快那是相当的快了东西好用目前没有任何问题又买了一个物流不是一般的快那是相当的快了东西好用目前没有任何问题又买了一个物流不是一般的快那是相当的快了东西好用目前没有任何问题又买了一个物流不是一般的快那是相当的快了东西好用目前没有任何问题又买了一个
5712,还没用 用过之后再追加  好评
5713,买回没有用过感觉到很好
5715,真的不错啊简单安装、经济实惠、而且很好用、真心点赞
5716,挺好的挺快的用着挺方便
5717,路由刚装上性能应该还可以物流很差下单说好隔天到结果没有按时到达差评
5720,穿透能力强非常不错
5722,很好用的路由器信号强稳定有十个字了吧
5723,安装简单东西不错
5724,多次购买了
5725,很给力的路由器
5726,已经装上了网速比原来提高了美中不足这个路由器没法挂墙上
5727,十个字十个字十个字十个字
5728,还是就是就是计算机阿姐揭瓦
5729,习惯好评了
5730,破玩意儿连上网线竟然没网害得我还得用电脑连网京东我上当啦
5733,速度非常快上午买下午到东西也很不错
5735,包装完整快递及时 值得购买
5736,好用信号好
5737,速度很快物流速度快网速也快感谢京东
5739,还可以用着还行一直信赖着京东下次还要买
5740,感觉还可以吧 以前的那个在WC没信号现在这个有了
5741,多次回购的产品美观好用喜欢
5742,帮同事买的速度杠杠的不错不错
5743,不错不错不错就是插头处会发出嗡嗡嗡的声音
5744,好用方便实惠不错
5745,用了一段时间才评价东西不错很好用信号很强物超所值
5746,使用很棒设置简便功能强大符合需求很满意很喜欢
5747,用了一个多月了很稳动WIFI覆盖范围很大而且送货超级快
5748,很好的路由器大品牌第二个了很好用
5749,还不错没发现缺点正在使用
5750,挺好的 不错
5751,不错很好用到手速度也很赞家里四五百平的院子信号可以基本覆盖
5752,穿墙还不错
5753,信号好可以整个拌合站都是满信号
5755,穿墙王名副其实很好
5757,速度快包装完好已经装上使用信号杠杠的以后会继续支持
5758,你要不要去的业务水平勿忘我精神世界里只有我们两个多小时了&hellip&hellip
5759,做工不错就是穿墙效果真的一般
5760,一直买 不错的 好用方便
5761,bsbdvdbdn
5762,老品牌信得过
5763,快递的速度没话说试用后是正品效果杠杠的很满意
5765,换货很迅速虽然经历了换货但依然是愉快的购物
5766,路由器信号很好穿墙能力也强价格也不贵一般的家庭网络要求肯定够了
5767,家里用的都是这款挺好用的
5768,一直都用TPLINK相信品牌就是放在墙里信号少一格
5769,连接设置挺方便的
5770,路由器已经收到了拿回来马上安装用了一下网速还直快
5773,东西不错下次还买
5774,用了一段时间很不错超值
5775,好用用很久了没问题
5778,信号非常的差放在2楼13楼信号超差问京东说不关他事店铺客服永远不在线不是穿墙王信号差的可怜在1楼信号又差又不稳定想玩个游戏都不行真的沾污了这个品牌想要个说法也没人理
5779,穿墙能力没有想象的好有时候手机不会自动连Wi-Fi不知道是我手机问题还是路由器问题连接也比较慢一般吧
5780,"比之前的最高速有了明显的突破给力
ps宝蓝色真的很漂亮*&ordm╰╯&ordm"
5781,以经是第二次购买了第一次信号好第二次差点可能是我家房屋结构的问题两个放的不是同一个房屋
5783,很精致哦
5784,一般般偶尔信号不太稳关门爱掉好几次没注意变成移动数据看视频
5785,送货速度很快非常满意
5786,家用足够
5787,tp一直在用
5788,买好几个了
5789,还没用 应该不错
5790,这是第二次购买 就是好
5791,很喜欢买的这些东西颜色也非常喜欢
5792,买过俩个了总体还不错使用简便
5793,很好用谢谢京东配送人员
5794,穿透力很强一楼都有信号不知道辐射是不是也很大
5795,好&hellip&hellip&hellip&hellip&hellip&hellip
5796,不错信号还算不错外观也挺好看的
5798,两堵墙随意穿3堵墙连不上比一般的好用性价比高
5799,总体来说还不错不过还没用信号不知道强不强
5800,买了很多个了特别好用信号也好性价比很高
5803,东西很好性价比挺高
5804,囤货中 京东买东西很快也很放心
5805,ti挺好的多次购买
5806,还可以吧第二次购买
5807,给单位买的总体不错挺满意
5808,噢
5809,信赖京东
5811,信号稳定
5812,信号很好在楼下都满格
5814,很好用 不错
5815,不错不错哦拉K
5816,给朋友买的 已经是第二次买了一直很信赖大品牌
5817,很好非常赞一直信赖着京东下次还要买
5818,换了路由器后再也不用担心掉线了
5819,设置很简单信号还好其它还有待观察
5820,目前还可以
5821,产品目前用着还不错比以前那个穿墙穿的顺畅多了
5822,信号很好很好看
5823,相当不错以后还来请保持
5824,设置简单
5825,路由器外形很好看速度也特别快～
5826,信号不错外观喜欢家里是30m够用
5827,信号很好 80多平米的房子完全够用了
5830,多次购买没什么好说的啦
5832,很好看速度也很快
5833,特别好物美廉价哦美美哒还没用看起来就知道应该会很好用的期待哦⊙o⊙哦物流超级快中午定下午就到了神速啊心情大好
5835,送货快快递员负责京东就是个好东
5836,还可以很好用简单方便快捷高校
5837,一直在京东购物物美价廉用的放心一如既往地支持
5838,物流很效率隔天到货包装没有全密封不知道是什么原因网速正常可穿墙只是偶有网络瞬断的情况
5839,还不错送货很快
5840,给公司买的有纸质发票就是写错了送货地址后送货前不能改了
5841,不得不说京东的速度双11都次日达可能是忙晕了吧快递员态度不咋滴最后说下东西是不错的
5842,价格不算便宜 效果还行吧
5843,我家买了一个里面带线给儿子买了个买回来没线没办法按装还得买根线所以差评
5844,续接70米左右网线连不上以前用水星的还行不知是网线还是路由问题但是电脑网卡宽量改为10M能上搞得头都大了第N个了应该可以吧质量
5846,很不错的
5847,好送货快
5848,前段时间用就没什么问题最近老是掉线一天掉两三次有时候还连不上、要等几分钟才可以网线没问题、电脑上网速啥的都好好的不满意、才用了一个多月就这样了、很不满意
5849,刚买回来就捯饬了半天才弄好比原来的好多了网速也快了不错的
5850,好用质量很好
5851,感觉不错买来就安装上了款式也好看
5853,物流特别快质量挺好穿墙速度绝对
5855,给老爸他们买的 很好用 价格也优惠
5858,还没用应该不错
5859,太忙所以现在才评价同事推荐购买的不错很好
5860,简单实惠大品牌
5861,给一个星是因为售后总是问有什么可以帮助你的给你发了几次消息了回复的又慢每次都说一样的话不会看聊天记录啊然后说稍等帮你看一下人又没了这就是所谓的售后垃圾
5862,今天刚用上目测没啥问题
5863,买回来装起来一直用到现在都挺好
5864,这个还可以用不错
5865,中午到货晚上就用上了 还不错 颜色挺漂亮的 设置也简单
5866,"还不错哦
可以购买宝蓝色很显档次"
5867,好好好用便宜
5868,买路由器就上京东质量有保证
5869,很不错的一次购物 真的
5871,帮朋友买的放在店里用挺好的
5872,放在家里二楼弄但是还是接收不到好的信号但是比之前的要好很多
5873,一点不好千万不要购买太垃圾了一天换一次用户名密码才可以上网要不就显示网络不可以用
5876,很好满满的信号现在全屋都满信号我也忘了怎么设置了随便弄弄就好了
5877,速度连接很快网速感觉好像也快了不错不错
5878,信号不好并不能穿墙还是腾达好用
5880,还行吧信号强度没那么夸张
5881,东西不错～很好用～服务态度给1000个赞
5882,比以前的是好点但穿墙效果也没有传说中的那么好
5884,很好包装严实网速也快
5885,好用  效果不错
5887,一如既往的好用已经买的第三个了
